QID,Name,link,sex/gender,sex/gender reference,sexual orientation,sexual orientation reference,pronounsEn,pronouns reference
Q186840,Brenda Fassie,https://en.wikipedia.org/wiki/Brenda_Fassie,female,,bisexuality,,,
Q2539282,Waheed Alli,https://en.wikipedia.org/wiki/Waheed_Alli,male,,gay,,,
Q68822,Hape Kerkeling,https://en.wikipedia.org/wiki/Hape_Kerkeling,male,,homosexuality,,,
Q1531158,Angela James,https://en.wikipedia.org/wiki/Angela_James,female,,lesbianism,,,
Q75818970,Neale Hanvey,https://en.wikipedia.org/wiki/Neale_Hanvey,male,,homosexuality,,,
Q316629,Alan Cumming,https://en.wikipedia.org/wiki/Alan_Cumming,male,,bisexuality,,,
Q318511,Bjørn Lomborg,https://en.wikipedia.org/wiki/Bjørn_Lomborg,male,,homosexuality,,,
Q6179143,Jenny Allard,https://en.wikipedia.org/wiki/Jenny_Allard,female,,lesbianism,,,
Q22277033,Sheri Benson,https://en.wikipedia.org/wiki/Sheri_Benson,female,,lesbianism,,,
Q61350200,Rodney Wilson,https://en.wikipedia.org/wiki/Rodney_Wilson,male,,gay,,,
Q61436749,Madeleine Olnek,https://en.wikipedia.org/wiki/Madeleine_Olnek,female,,lesbianism,,,
Q63300811,Luisa Broto,https://en.wikipedia.org/wiki/Luisa_Broto,female,,lesbianism,,,
Q3185915,Josephine Wiggs,https://en.wikipedia.org/wiki/Josephine_Wiggs,female,,lesbianism,,,
Q4897617,Beth Robinson,https://en.wikipedia.org/wiki/Beth_Robinson,female,,lesbianism,,,
Q236125,Linda Perry,https://en.wikipedia.org/wiki/Linda_Perry,female,,lesbianism,,,
Q573674,Sherry Wolf,https://en.wikipedia.org/wiki/Sherry_Wolf,female,,lesbianism,,,
Q1145143,Guido Maria Kretschmer,https://en.wikipedia.org/wiki/Guido_Maria_Kretschmer,male,,homosexuality,,,
Q56309172,Barbara Lanthemann,https://en.wikipedia.org/wiki/Barbara_Lanthemann,female,,lesbianism,,,
Q96475328,Mary L. Trump,https://en.wikipedia.org/wiki/Mary_L._Trump,female,,homosexuality,,,
Q51448,Harald Glööckler,https://en.wikipedia.org/wiki/Harald_Glööckler,male,,homosexuality,,,
Q289097,Linda Medalen,https://en.wikipedia.org/wiki/Linda_Medalen,female,,lesbianism,,,
Q3369143,Patricia Racette,https://en.wikipedia.org/wiki/Patricia_Racette,female,,homosexuality,,,
Q7500359,Shonali Bose,https://en.wikipedia.org/wiki/Shonali_Bose,female,,bisexuality,,,
Q61174,Sabine Braun,https://en.wikipedia.org/wiki/Sabine_Braun,female,,lesbianism,,,
Q465927,Daniela Mercury,https://en.wikipedia.org/wiki/Daniela_Mercury,female,,non-heterosexuality,,,
Q14629265,Scott Kennedy,https://en.wikipedia.org/wiki/Scott_Kennedy,male,,gay,,,
Q974824,Crystal Chappell,https://en.wikipedia.org/wiki/Crystal_Chappell,female,,non-heterosexuality,,,
Q3804765,Ivan Scalfarotto,https://en.wikipedia.org/wiki/Ivan_Scalfarotto,male,,homosexuality,,,
Q4932698,Bob Harper,https://en.wikipedia.org/wiki/Bob_Harper,male,,homosexuality,,,
Q6384092,Keith Boykin,https://en.wikipedia.org/wiki/Keith_Boykin,male,,gay,,,
Q10281265,Fernando Bengoechea,https://en.wikipedia.org/wiki/Fernando_Bengoechea,male,,homosexuality,,,
Q220751,Bryan Singer,https://en.wikipedia.org/wiki/Bryan_Singer,male,,bisexuality,,,
Q382683,Manvendra Singh Gohil,https://en.wikipedia.org/wiki/Manvendra_Singh_Gohil,male,,homosexuality,,,
Q942570,Jesús Vázquez,https://en.wikipedia.org/wiki/Jesús_Vázquez,male,,homosexuality,,,
Q7321350,Rhona Cameron,https://en.wikipedia.org/wiki/Rhona_Cameron,female,,lesbianism,,,
Q217087,Adriana Calcanhotto,https://en.wikipedia.org/wiki/Adriana_Calcanhotto,female,,lesbianism,,,
Q6106759,J. Paul Oetken,https://en.wikipedia.org/wiki/J._Paul_Oetken,male,,homosexuality,,,
Q88919704,Jörn Kubicki,https://en.wikipedia.org/wiki/Jörn_Kubicki,male,,homosexuality,,,
Q316844,Ryan Murphy,https://en.wikipedia.org/wiki/Ryan_Murphy,male,,gay,,,
Q59354793,Jide Macaulay,https://en.wikipedia.org/wiki/Jide_Macaulay,male,,gay,,,
Q367094,Andy Dick,https://en.wikipedia.org/wiki/Andy_Dick,male,,bisexuality,,,
Q2432328,Toon Mans,https://en.wikipedia.org/wiki/Toon_Mans,male,,homosexuality,,,
Q1027645,Edel Therese Høiseth,https://en.wikipedia.org/wiki/Edel_Therese_Høiseth,female,,lesbianism,,,
Q1677269,Jackie Biskupski,https://en.wikipedia.org/wiki/Jackie_Biskupski,female,,lesbianism,,,
Q2389615,Adi Nes,https://en.wikipedia.org/wiki/Adi_Nes,male,,homosexuality,,,
Q5224992,Darren Johnson,https://en.wikipedia.org/wiki/Darren_Johnson,male,,homosexuality,,,
Q5717668,Henry Badenhorst,https://en.wikipedia.org/wiki/Henry_Badenhorst,male,,gay,,,
Q17541357,Roberta A. Kaplan,https://en.wikipedia.org/wiki/Roberta_A._Kaplan,female,,lesbianism,,,
Q59741581,José Vicente Moirón,https://en.wikipedia.org/wiki/José_Vicente_Moirón,male,,bisexuality,,,
Q67080245,Marischka Verbeek,https://en.wikipedia.org/wiki/Marischka_Verbeek,female,,bisexuality,,,
Q102962693,Pablo Pérez,https://en.wikipedia.org/wiki/Pablo_Pérez,male,,homosexuality,,,
Q56702135,John Blair,https://en.wikipedia.org/wiki/John_Blair,male,,gay,,,
Q77772,Anne Will,https://en.wikipedia.org/wiki/Anne_Will,female,,lesbianism,,,
Q127764,David Daniels,https://en.wikipedia.org/wiki/David_Daniels,male,,homosexuality,,,
Q958106,Jeremy Sheffield,https://en.wikipedia.org/wiki/Jeremy_Sheffield,male,,gay,,,
Q5292992,Don Lemon,https://en.wikipedia.org/wiki/Don_Lemon,male,,homosexuality,,,
Q19882967,Joanna Cherry,https://en.wikipedia.org/wiki/Joanna_Cherry,female,,lesbianism,,,
Q97694951,Alexandra Potvin,https://en.wikipedia.org/wiki/Alexandra_Potvin,female,,lesbianism,,,
Q464052,Samantha Fox,https://en.wikipedia.org/wiki/Samantha_Fox,female,,lesbianism,,,
Q470957,André Boisclair,https://en.wikipedia.org/wiki/André_Boisclair,male,,homosexuality,,,
Q9034911,Montserrat Oliver,https://en.wikipedia.org/wiki/Montserrat_Oliver,female,,bisexuality,,,
Q168555,Alison Goldfrapp,https://en.wikipedia.org/wiki/Alison_Goldfrapp,female,,bisexuality,,,
Q47460009,Maureen Ryan,https://en.wikipedia.org/wiki/Maureen_Ryan,female,,bisexuality,,,
Q237555,Sarah Waters,https://en.wikipedia.org/wiki/Sarah_Waters,female,,lesbianism,,,
Q2141319,Netinho,https://en.wikipedia.org/wiki/Netinho,male,,bisexuality,,,
Q2262244,Sean Patrick Maloney,https://en.wikipedia.org/wiki/Sean_Patrick_Maloney,male,,gay,,,
Q9029499,Marta Dillon,https://en.wikipedia.org/wiki/Marta_Dillon,female,,lesbianism,,,
Q23419417,James Obergefell,https://en.wikipedia.org/wiki/James_Obergefell,male,,homosexuality,,,
Q3187429,Joël Legendre,https://en.wikipedia.org/wiki/Joël_Legendre,male,,homosexuality,,,
Q7326068,Richard Grenell,https://en.wikipedia.org/wiki/Richard_Grenell,male,,homosexuality,,,
Q7982634,Wendy Curry,https://en.wikipedia.org/wiki/Wendy_Curry,female,,bisexuality,,,
Q10546516,Jill Ellis,https://en.wikipedia.org/wiki/Jill_Ellis,female,,non-heterosexuality,,,
Q464612,Bai Ling,https://en.wikipedia.org/wiki/Bai_Ling,female,,bisexuality,,,
Q560286,Mark Gatiss,https://en.wikipedia.org/wiki/Mark_Gatiss,male,,homosexuality,,,
Q5613389,Jonathan Crombie,https://en.wikipedia.org/wiki/Jonathan_Crombie,male,,gay,,,
Q47455284,Gjert Rognli,https://en.wikipedia.org/wiki/Gjert_Rognli,male,,homosexuality,,,
Q7103501,Orna Banai,https://en.wikipedia.org/wiki/Orna_Banai,female,,lesbianism,,,
Q16301005,Antonio Maíllo,https://en.wikipedia.org/wiki/Antonio_Maíllo,male,,homosexuality,,,
Q5363059,Elizabeth Keener,https://en.wikipedia.org/wiki/Elizabeth_Keener,female,,lesbianism,,,
Q276662,Pepón Nieto,https://en.wikipedia.org/wiki/Pepón_Nieto,male,,homosexuality,,,
Q23676115,Humberto Mata Espinel,https://en.wikipedia.org/wiki/Humberto_Mata_Espinel,male,,homosexuality,,,
Q47111443,Anna Anita Hivand,https://en.wikipedia.org/wiki/Anna_Anita_Hivand,female,,bisexuality,,,
Q311300,Colin Jackson,https://en.wikipedia.org/wiki/Colin_Jackson,male,,homosexuality,,,
Q581617,Fernando Tejero,https://en.wikipedia.org/wiki/Fernando_Tejero,male,,homosexuality,,,
Q6160752,Verónica Zavala,https://en.wikipedia.org/wiki/Verónica_Zavala,female,,lesbianism,,,
Q7302012,Rebekka Armstrong,https://en.wikipedia.org/wiki/Rebekka_Armstrong,female,,bisexuality,,,
Q85563,Michael Mronz,https://en.wikipedia.org/wiki/Michael_Mronz,male,,gay,,,
Q465626,Olivier Minne,https://en.wikipedia.org/wiki/Olivier_Minne,male,,bisexuality,,,
Q5568842,Glenn Greenwald,https://en.wikipedia.org/wiki/Glenn_Greenwald,male,,homosexuality,,,
Q24632,John Barrowman,https://en.wikipedia.org/wiki/John_Barrowman,male,,homosexuality,,,
Q229220,Maria Bello,https://en.wikipedia.org/wiki/Maria_Bello,female,,bisexuality,,,
Q4232577,Cat Cora,https://en.wikipedia.org/wiki/Cat_Cora,female,,lesbianism,,,
Q28777503,Eleanor Dickey,https://en.wikipedia.org/wiki/Eleanor_Dickey,female,,non-heterosexuality,,,
Q526387,Allison Adler,https://en.wikipedia.org/wiki/Allison_Adler,female,,lesbianism,,,
Q5372872,Emma Kennedy,https://en.wikipedia.org/wiki/Emma_Kennedy,female,,lesbianism,,,
Q316997,Anderson Cooper,https://en.wikipedia.org/wiki/Anderson_Cooper,male,,homosexuality,,,
Q432710,Jenny Shimizu,https://en.wikipedia.org/wiki/Jenny_Shimizu,female,,lesbianism,,,
Q1038847,Carl Hester,https://en.wikipedia.org/wiki/Carl_Hester,male,,homosexuality,,,
Q30123147,Elizabeth Wettlaufer,https://en.wikipedia.org/wiki/Elizabeth_Wettlaufer,female,,bisexuality,,,
Q105111,Miriam Meckel,https://en.wikipedia.org/wiki/Miriam_Meckel,female,,lesbianism,,,
Q2491437,Nina Bouraoui,https://en.wikipedia.org/wiki/Nina_Bouraoui,female,,homosexuality,,,
Q5876658,Gema Victoria Hassen-Bey González,https://en.wikipedia.org/wiki/Gema_Victoria_Hassen-Bey_González,female,,lesbianism,,,
Q238020,Skin,https://en.wikipedia.org/wiki/Skin,female,,bisexuality,,,
Q1044329,Carolin Emcke,https://en.wikipedia.org/wiki/Carolin_Emcke,female,,homosexuality,,,
Q1703833,Jorge González,https://en.wikipedia.org/wiki/Jorge_González,male,,homosexuality,,,
Q2837716,Allan Heinberg,https://en.wikipedia.org/wiki/Allan_Heinberg,male,,gay,,,
Q7493765,Shelley Beattie,https://en.wikipedia.org/wiki/Shelley_Beattie,female,,bisexuality,,,
Q73761,Kimberly Peirce,https://en.wikipedia.org/wiki/Kimberly_Peirce,female,,lesbianism,,,
Q115271,Vera Int-Veen,https://en.wikipedia.org/wiki/Vera_Int-Veen,female,,lesbianism,,,
Q178527,Arpad Miklos,https://en.wikipedia.org/wiki/Arpad_Miklos,male,,homosexuality,,,
Q48924599,David Adger,https://en.wikipedia.org/wiki/David_Adger,male,,homosexuality,,,
Q521131,Frédéric Martel,https://en.wikipedia.org/wiki/Frédéric_Martel,male,,homosexuality,,,
Q705525,Peter Thiel,https://en.wikipedia.org/wiki/Peter_Thiel,male,,homosexuality,,,
Q3082132,Franck Ferrand,https://en.wikipedia.org/wiki/Franck_Ferrand,male,,homosexuality,,,
Q266535,François Ozon,https://en.wikipedia.org/wiki/François_Ozon,male,,homosexuality,,,
Q645895,Róbert Alföldi,https://en.wikipedia.org/wiki/Róbert_Alföldi,male,,homosexuality,,,
Q2295331,Carolien Gehrels,https://en.wikipedia.org/wiki/Carolien_Gehrels,female,,homosexuality,,,
Q242051,Irshad Manji,https://en.wikipedia.org/wiki/Irshad_Manji,female,,lesbianism,,,
Q973814,Sébastien Lifshitz,https://en.wikipedia.org/wiki/Sébastien_Lifshitz,male,,gay,,,
Q1449130,Gábor Szetey,https://en.wikipedia.org/wiki/Gábor_Szetey,male,,homosexuality,,,
Q2369380,Dmitry Kuzmin,https://en.wikipedia.org/wiki/Dmitry_Kuzmin,male,,homosexuality,,,
Q5271601,Diane Whipple,https://en.wikipedia.org/wiki/Diane_Whipple,female,,lesbianism,,,
Q12388331,Fefa Vila,https://en.wikipedia.org/wiki/Fefa_Vila,female,,lesbianism,,,
Q21480659,Clara Asunción García,https://en.wikipedia.org/wiki/Clara_Asunción_García,female,,lesbianism,,,
Q21514461,Vitor Angelo Scippe,https://en.wikipedia.org/wiki/Vitor_Angelo_Scippe,male,,homosexuality,,,
Q56402324,Isabel García Sánchez,https://en.wikipedia.org/wiki/Isabel_García_Sánchez,female,,lesbianism,,,
Q79860692,Peggy Piesche,https://en.wikipedia.org/wiki/Peggy_Piesche,female,,lesbianism,,,
Q299898,Allison Fisher,https://en.wikipedia.org/wiki/Allison_Fisher,female,,non-heterosexuality,,,
Q4898164,Beto Ortiz,https://en.wikipedia.org/wiki/Beto_Ortiz,male,,homosexuality,,,
Q10346767,Paulo Rangel,https://en.wikipedia.org/wiki/Paulo_Rangel,male,,homosexuality,,,
Q360550,Jaye Davidson,https://en.wikipedia.org/wiki/Jaye_Davidson,male,,gay,,,
Q15122243,Spencer Cox,https://en.wikipedia.org/wiki/Spencer_Cox,male,,gay,,,
Q1689375,Jimmy Joe,https://en.wikipedia.org/wiki/Jimmy_Joe,male,,bisexuality,,,
Q4717531,Alex Munter,https://en.wikipedia.org/wiki/Alex_Munter,male,,gay,,,
Q447584,Guinevere Turner,https://en.wikipedia.org/wiki/Guinevere_Turner,female,,homosexuality,,,
Q4429434,Sergey Sosedov,https://en.wikipedia.org/wiki/Sergey_Sosedov,male,,homosexuality,,,
Q533227,Anneli Andelén,https://en.wikipedia.org/wiki/Anneli_Andelén,female,,non-heterosexuality,,,
Q2014922,Andy Cohen,https://en.wikipedia.org/wiki/Andy_Cohen,male,,homosexuality,,,
Q536653,Jillian Armenante,https://en.wikipedia.org/wiki/Jillian_Armenante,female,,lesbianism,,,
Q1367571,Esera Tuaolo,https://en.wikipedia.org/wiki/Esera_Tuaolo,male,,homosexuality,,,
Q1894687,Arno Brok,https://en.wikipedia.org/wiki/Arno_Brok,male,,homosexuality,,,
Q2020790,John Grant,https://en.wikipedia.org/wiki/John_Grant,male,,gay,,,
Q2275912,Ann Ceurvels,https://en.wikipedia.org/wiki/Ann_Ceurvels,female,,bisexuality,,,
Q6152368,Jane Hazlegrove,https://en.wikipedia.org/wiki/Jane_Hazlegrove,female,,lesbianism,,,
Q13534694,Eric Fanning,https://en.wikipedia.org/wiki/Eric_Fanning,male,,homosexuality,,,
Q61771474,Yanai Yechiel,https://en.wikipedia.org/wiki/Yanai_Yechiel,male,,homosexuality,,,
Q5389151,Erin Hamilton,https://en.wikipedia.org/wiki/Erin_Hamilton,female,,bisexuality,,,
Q6443469,Kumar,https://en.wikipedia.org/wiki/Kumar,male,,homosexuality,,,
Q229121,Jana Novotná,https://en.wikipedia.org/wiki/Jana_Novotná,female,,lesbianism,,,
Q10303857,Isabella Taviani,https://en.wikipedia.org/wiki/Isabella_Taviani,female,,homosexuality,,,
Q456759,Penny Wong,https://en.wikipedia.org/wiki/Penny_Wong,female,,homosexuality,,,
Q590112,Jonathan Knight,https://en.wikipedia.org/wiki/Jonathan_Knight,male,,homosexuality,,,
Q6056675,Pachi Valle Riestra,https://en.wikipedia.org/wiki/Pachi_Valle_Riestra,female,,lesbianism,,,
Q7322642,Ricardo Fort,https://en.wikipedia.org/wiki/Ricardo_Fort,male,,bisexuality,,,
Q257243,Margaret Cho,https://en.wikipedia.org/wiki/Margaret_Cho,female,,bisexuality,,,
Q6381786,Kazuyo Katsuma,https://en.wikipedia.org/wiki/Kazuyo_Katsuma,female,,lesbianism,,,
Q5525102,Gary Frisch,https://en.wikipedia.org/wiki/Gary_Frisch,male,,homosexuality,,,
Q6886262,Mo Rocca,https://en.wikipedia.org/wiki/Mo_Rocca,male,,homosexuality,,,
Q7613212,Steve MacIsaac,https://en.wikipedia.org/wiki/Steve_MacIsaac,male,,gay,,,
Q18331832,Françoise-Marie Santucci,https://en.wikipedia.org/wiki/Françoise-Marie_Santucci,female,,lesbianism,,,
Q18694629,Anna Morottaja,https://en.wikipedia.org/wiki/Anna_Morottaja,female,,lesbianism,,,
Q21175172,Danielle LoPresti,https://en.wikipedia.org/wiki/Danielle_LoPresti,female,,bisexuality,,,
Q28792781,Francis Lee,https://en.wikipedia.org/wiki/Francis_Lee,male,,homosexuality,,,
Q265646,Anja Andersen,https://en.wikipedia.org/wiki/Anja_Andersen,female,,lesbianism,,,
Q6812913,Melissa York,https://en.wikipedia.org/wiki/Melissa_York,female,,lesbianism,,,
Q207939,Alexander McQueen,https://en.wikipedia.org/wiki/Alexander_McQueen,male,,homosexuality,,,
Q231815,Pauley Perrette,https://en.wikipedia.org/wiki/Pauley_Perrette,female,,asexuality,,,
Q442226,Mary Cheney,https://en.wikipedia.org/wiki/Mary_Cheney,female,,lesbianism,,,
Q5791579,Cristián Cuevas,https://en.wikipedia.org/wiki/Cristián_Cuevas,male,,gay,,,
Q333012,Justine Greening,https://en.wikipedia.org/wiki/Justine_Greening,female,,lesbianism,,,
Q234610,Anne Heche,https://en.wikipedia.org/wiki/Anne_Heche,female,,bisexuality,,,
Q350223,Joop Wijn,https://en.wikipedia.org/wiki/Joop_Wijn,male,,homosexuality,,,
Q3979920,Tabatha Coffey,https://en.wikipedia.org/wiki/Tabatha_Coffey,female,,lesbianism,,,
Q4579886,Håkon Haugli,https://en.wikipedia.org/wiki/Håkon_Haugli,male,,homosexuality,,,
Q6389389,Kenji Yoshino,https://en.wikipedia.org/wiki/Kenji_Yoshino,male,,gay,,,
Q295015,Virginie Despentes,https://en.wikipedia.org/wiki/Virginie_Despentes,female,,lesbianism,,,
Q919229,Peter Paige,https://en.wikipedia.org/wiki/Peter_Paige,male,,gay,,,
Q12810095,Jane Hill,https://en.wikipedia.org/wiki/Jane_Hill,female,,lesbianism,,,
Q28376035,Mollena Williams-Haas,https://en.wikipedia.org/wiki/Mollena_Williams-Haas,female,,BDSM,,,
Q995026,Bryan Fuller,https://en.wikipedia.org/wiki/Bryan_Fuller,male,,gay,,,
Q258980,Alexandra Hedison,https://en.wikipedia.org/wiki/Alexandra_Hedison,female,,lesbianism,,,
Q236114,Tanita Tikaram,https://en.wikipedia.org/wiki/Tanita_Tikaram,female,,non-heterosexuality,,,
Q87648,Sebastian Edathy,https://en.wikipedia.org/wiki/Sebastian_Edathy,male,,homosexuality,,,
Q541883,Shamim Sarif,https://en.wikipedia.org/wiki/Shamim_Sarif,female,,lesbianism,,,
Q3389748,Yury Humyanyuk,https://en.wikipedia.org/wiki/Yury_Humyanyuk,male,,homosexuality,,,
Q4768197,Anne Burrell,https://en.wikipedia.org/wiki/Anne_Burrell,female,,homosexuality,,,
Q4913177,Billy Porter,https://en.wikipedia.org/wiki/Billy_Porter,male,,gay,,,
Q7634236,Sue Perkins,https://en.wikipedia.org/wiki/Sue_Perkins,female,,lesbianism,,,
Q11927262,Jaume Collboni Cuadrado,https://en.wikipedia.org/wiki/Jaume_Collboni_Cuadrado,male,,homosexuality,,,
Q26251615,Darcy Sterling,https://en.wikipedia.org/wiki/Darcy_Sterling,female,,lesbianism,,,
Q804003,Balázs Birtalan,https://en.wikipedia.org/wiki/Balázs_Birtalan,male,,homosexuality,,,
Q6961153,Hagai Elad,https://en.wikipedia.org/wiki/Hagai_Elad,male,,homosexuality,,,
Q52255,Emma Donoghue,https://en.wikipedia.org/wiki/Emma_Donoghue,female,,lesbianism,,,
Q468676,Rebecca Walker,https://en.wikipedia.org/wiki/Rebecca_Walker,female,,bisexuality,,,
Q2470009,Carson Kressley,https://en.wikipedia.org/wiki/Carson_Kressley,male,,homosexuality,,,
Q9155366,Anna Laszuk,https://en.wikipedia.org/wiki/Anna_Laszuk,female,,lesbianism,,,
Q30127847,Horacio Roque Ramírez,https://en.wikipedia.org/wiki/Horacio_Roque_Ramírez,male,,gay,,,
Q744701,Chris Kanyon,https://en.wikipedia.org/wiki/Chris_Kanyon,male,,homosexuality,,,
Q2133896,Jennifer Baumgardner,https://en.wikipedia.org/wiki/Jennifer_Baumgardner,female,,bisexuality,,,
Q5370033,Ember Swift,https://en.wikipedia.org/wiki/Ember_Swift,female,,non-heterosexuality,,,
Q6414108,Kinnie Starr,https://en.wikipedia.org/wiki/Kinnie_Starr,female,,bisexuality,,,
Q23674475,Alice Dodd,https://en.wikipedia.org/wiki/Alice_Dodd,female,,lesbianism,,,
Q83796400,Mounir Baatour,https://en.wikipedia.org/wiki/Mounir_Baatour,male,,gay,,,
Q88386281,Nashom Wooden,https://en.wikipedia.org/wiki/Nashom_Wooden,male,,gay,,,
Q1312739,Titti De Simone,https://en.wikipedia.org/wiki/Titti_De_Simone,female,,lesbianism,,,
Q2941004,Casey Spooner,https://en.wikipedia.org/wiki/Casey_Spooner,male,,homosexuality,,,
Q4328437,Niecy Nash,https://en.wikipedia.org/wiki/Niecy_Nash,female,,bisexuality,,,
Q553621,Paul Oscar,https://en.wikipedia.org/wiki/Paul_Oscar,male,,homosexuality,,,
Q1292304,Edward Gal,https://en.wikipedia.org/wiki/Edward_Gal,male,,homosexuality,,,
Q2942192,Cathy DeBuono,https://en.wikipedia.org/wiki/Cathy_DeBuono,female,,lesbianism,,,
Q5771765,Claudia López Hernández,https://en.wikipedia.org/wiki/Claudia_López_Hernández,female,,lesbianism,,,
Q6393807,Keren Neubach,https://en.wikipedia.org/wiki/Keren_Neubach,female,,bisexuality,,,
Q434878,Thea Gill,https://en.wikipedia.org/wiki/Thea_Gill,female,,bisexuality,,,
Q7409379,Sami Lukis,https://en.wikipedia.org/wiki/Sami_Lukis,female,,sapiosexuality,,,
Q983156,Mark Foster,https://en.wikipedia.org/wiki/Mark_Foster,male,,homosexuality,,,
Q2851256,Anne Rambach,https://en.wikipedia.org/wiki/Anne_Rambach,female,,lesbianism,,,
Q3479651,Sergio Coronado,https://en.wikipedia.org/wiki/Sergio_Coronado,male,,homosexuality,,,
Q3849446,Mark Bingham,https://en.wikipedia.org/wiki/Mark_Bingham,male,,homosexuality,,,
Q7153629,Paul Sinha,https://en.wikipedia.org/wiki/Paul_Sinha,male,,homosexuality,,,
Q7932109,Vincent Wijeysingha,https://en.wikipedia.org/wiki/Vincent_Wijeysingha,male,,homosexuality,,,
Q30335035,Laurence Vanceunebrock-Mialon,https://en.wikipedia.org/wiki/Laurence_Vanceunebrock-Mialon,female,,lesbianism,,,
Q1181049,Dean DeBlois,https://en.wikipedia.org/wiki/Dean_DeBlois,male,,gay,,,
Q1378351,Mike White,https://en.wikipedia.org/wiki/Mike_White,male,,bisexuality,,,
Q9182284,Chen Xue,https://en.wikipedia.org/wiki/Chen_Xue,female,,lesbianism,,,
Q18415047,Pierre Jean Chalençon,https://en.wikipedia.org/wiki/Pierre_Jean_Chalençon,male,,bisexuality,,,
Q108670762,Walter Gómez Ronquillo,https://en.wikipedia.org/wiki/Walter_Gómez_Ronquillo,male,,homosexuality,,,
Q448950,Devin K. Grayson,https://en.wikipedia.org/wiki/Devin_K._Grayson,female,,bisexuality,,,
Q2086261,Phil Jimenez,https://en.wikipedia.org/wiki/Phil_Jimenez,male,,homosexuality,,,
Q3328870,Jorge Javier Vázquez,https://en.wikipedia.org/wiki/Jorge_Javier_Vázquez,male,,homosexuality,,,
Q1929074,Michael Roth,https://en.wikipedia.org/wiki/Michael_Roth,male,,homosexuality,,,
Q2323271,Leanna Creel,https://en.wikipedia.org/wiki/Leanna_Creel,female,,lesbianism,,,
Q13561702,Patrice Pike,https://en.wikipedia.org/wiki/Patrice_Pike,female,,bisexuality,,,
Q20882938,Sharon Afek,https://en.wikipedia.org/wiki/Sharon_Afek,male,,homosexuality,,,
Q271590,Ione Skye,https://en.wikipedia.org/wiki/Ione_Skye,female,,non-heterosexuality,,,
Q4767435,Anna Richardson,https://en.wikipedia.org/wiki/Anna_Richardson,female,,non-heterosexuality,,,
Q64853358,Thomas J. Brown,https://en.wikipedia.org/wiki/Thomas_J._Brown,male,,homosexuality,,,
Q240454,Savannah,https://en.wikipedia.org/wiki/Savannah,female,,non-heterosexuality,,,
Q438355,Chely Wright,https://en.wikipedia.org/wiki/Chely_Wright,female,,homosexuality,,,
Q747697,Raúl Esparza,https://en.wikipedia.org/wiki/Raúl_Esparza,male,,bisexuality,,,
Q455240,Diana King,https://en.wikipedia.org/wiki/Diana_King,female,,lesbianism,,,
Q706052,John Amaechi,https://en.wikipedia.org/wiki/John_Amaechi,male,,homosexuality,,,
Q5559363,David Delfín,https://en.wikipedia.org/wiki/David_Delfín,male,,homosexuality,,,
Q16202905,Bill Konigsberg,https://en.wikipedia.org/wiki/Bill_Konigsberg,male,,gay,,,
Q5386013,Eric Alva,https://en.wikipedia.org/wiki/Eric_Alva,male,,gay,,,
Q12750864,Dejan Nebrigić,https://en.wikipedia.org/wiki/Dejan_Nebrigić,male,,homosexuality,,,
Q240901,Patricia Velásquez,https://en.wikipedia.org/wiki/Patricia_Velásquez,female,,lesbianism,,,
Q515408,Andrzej Piaseczny,https://en.wikipedia.org/wiki/Andrzej_Piaseczny,male,,homosexuality,,,
Q771072,Paul Masvidal,https://en.wikipedia.org/wiki/Paul_Masvidal,male,,homosexuality,,,
Q864094,Binyavanga Wainaina,https://en.wikipedia.org/wiki/Binyavanga_Wainaina,male,,homosexuality,,,
Q5126116,Clare Balding,https://en.wikipedia.org/wiki/Clare_Balding,female,,lesbianism,,,
Q6035335,Máximo Huerta Hernández,https://en.wikipedia.org/wiki/Máximo_Huerta_Hernández,male,,homosexuality,,,
Q6118148,Jaclyn Friedman,https://en.wikipedia.org/wiki/Jaclyn_Friedman,female,,bisexuality,,,
Q6900140,Monifah,https://en.wikipedia.org/wiki/Monifah,female,,non-heterosexuality,,,
Q22920142,Bob Pop,https://en.wikipedia.org/wiki/Bob_Pop,male,,homosexuality,,,
Q63039729,Satya Rhodes-Conway,https://en.wikipedia.org/wiki/Satya_Rhodes-Conway,female,,lesbianism,,,
Q459542,Angela Robinson,https://en.wikipedia.org/wiki/Angela_Robinson,female,,lesbianism,,,
Q270683,Sheryl Swoopes,https://en.wikipedia.org/wiki/Sheryl_Swoopes,female,,non-heterosexuality,,,
Q7801308,Tig Notaro,https://en.wikipedia.org/wiki/Tig_Notaro,female,,lesbianism,,,
Q16189675,Antoni Comín i Oliveres,https://en.wikipedia.org/wiki/Antoni_Comín_i_Oliveres,male,,homosexuality,,,
Q1939848,Rik van de Westelaken,https://en.wikipedia.org/wiki/Rik_van_de_Westelaken,male,,homosexuality,,,
Q911984,Nicolas Ghesquière,https://en.wikipedia.org/wiki/Nicolas_Ghesquière,male,,homosexuality,,,
Q2517793,Sean Reinert,https://en.wikipedia.org/wiki/Sean_Reinert,male,,gay,,,
Q2552753,Billie Myers,https://en.wikipedia.org/wiki/Billie_Myers,female,,bisexuality,,,
Q2609520,Nigel Owens,https://en.wikipedia.org/wiki/Nigel_Owens,male,,homosexuality,,,
Q3264768,Luc Carvounas,https://en.wikipedia.org/wiki/Luc_Carvounas,male,,homosexuality,,,
