metric,orientationStatistic,orientationPValue,genderStatistic,genderPValue,queernessStatistic,queernessPValue
empath_reading,-0.18155077471552242,0.8587354315643378,-0.9198183193891964,0.37739781519961835,-0.7697935361453552,0.4508877061473868
empath_worship,-1.9213998879065823,0.07687936063398294,0.9107164419663817,0.38196830909562995,1.0722526618377015,0.29703770225240705
empath_leader,-0.6151639952452003,0.5490640982505748,-1.546757922966332,0.1501919222533603,0.5129079495468231,0.6139276164500653
empath_independence,0.8395094908990592,0.41635529914408986,0.866309828470861,0.40482020217503534,-1.4072983405909087,0.17548808658965726
empath_movement,-1.46742495844364,0.16603376973638673,1.062680420063299,0.3107002854136164,0.6033978742151418,0.553379916022054
empath_body,-0.682982713447668,0.5066075171709938,0.615954661903503,0.5504573217957223,-0.5163425865924457,0.6115726153280037
empath_noise,-0.9897181489950916,0.34037635170427427,0.7697096207714893,0.4576829826803438,0.8752358002675324,0.3923758379006431
empath_eating,0.6418944563574993,0.5320977233270408,1.1496983103183502,0.2746511113176299,0.6193440640440769,0.5430457341847921
empath_medieval,-1.7271867141136592,0.10780076838379668,-2.0568833780186058,0.06420948977027413,0.9352313767609394,0.36140435002296367
empath_zest,0.04914404941799811,0.9615515226816923,0.5310850045437943,0.6059170329263488,,
empath_confusion,0.8233241863389789,0.42517019630897723,0.7628185674432877,0.46161723751435746,0.5891101389098188,0.5627270237157435
empath_water,-0.29493055121335926,0.7727042579409857,0.5310850045437943,0.6059170329263488,-1.164964745021435,0.2584516967614452
empath_sports,1.007300801657366,0.3321721612909666,0.5805341144474622,0.5732551651675986,0.44199154502032917,0.6634851101787753
empath_death,-0.08988479066122024,0.929748866595361,-1.5625004117123777,0.14646276091284044,0.5154599066967871,0.6121774229121872
empath_healing,-0.8612272547411227,0.4047182681273066,1.4602132287551182,0.17219565896363184,1.9331835091029483,0.06825588451437944
empath_legend,0.8894093138285997,0.389945004782977,1.013211445154952,0.3327273783299367,0.16763675920498552,0.8686404794668086
empath_heroic,0.04867968373851213,0.9619145147430557,1.0403858556695873,0.3204883453020213,1.0013357074681777,0.3292474605847179
empath_celebration,-0.31969894232080465,0.7542762610248186,2.1560587039153116,0.054073958311463693,2.433958014483766,0.02497296385770403
empath_restaurant,1.0918595115829817,0.29471735388437487,0.9224845735592724,0.37606626905257945,-0.39418439959502133,0.6978341619945282
empath_violence,1.2579411567794412,0.23053934081527355,0.925881532571564,0.3743746017722721,-0.3102483950159032,0.7597494858845816
empath_programming,0.8778205056710012,0.39597508195585396,0.814129174518097,0.4328420507544407,1.996403632098379,0.060422480606506776
empath_dominant_heirarchical,-0.40414231469974715,0.6926780125355907,-1.5186081652122803,0.15706604901055332,0.99968119009601,0.3300271377451588
empath_military,-1.650895423025218,0.12269768102041771,-0.5164210950470178,0.6157831175969262,0.9672499381759073,0.3455709163535293
empath_neglect,-0.030262242314122903,0.9763175762854157,,,0.11290670614620622,0.9112889333450684
empath_swimming,0.8285410606257189,0.42231571987576766,0.5310850045437943,0.6059170329263488,-1.164964745021435,0.2584516967614452
empath_exotic,0.6732260682603829,0.5125947144403376,0.5310850045437944,0.6059170329263487,0.8603834844182796,0.4003046223820551
empath_love,-0.9776393120345696,0.34609597703108486,0.615954661903503,0.5504573217957223,-1.9166911401832063,0.07044248839719036
empath_hiking,1.227149381798149,0.24152626358673973,0.5310850045437943,0.6059170329263488,-1.1544008935773107,0.2626496686343309
empath_communication,-1.1667235099804127,0.26427914994607926,-0.5012648675052388,0.62606438719144,-1.3806534409329763,0.18341250200509798
empath_hearing,-1.380035963355021,0.19084783717156692,0.13836484916456715,0.8924525461853813,-1.3303440382935807,0.19915321175877848
empath_order,-1.825494583182067,0.09097834209242286,-2.8503688080256273,0.015786310629713255,-0.33050989056658475,0.7446314841126295
empath_sympathy,-0.05616042737901717,0.956067992761075,0.5310850045437945,0.6059170329263486,1.0852971118166803,0.29136909039653536
empath_hygiene,-2.5057261582243995,0.02630316275929757,-2.0568833780186058,0.06420948977027413,,
empath_weather,1.1165258428102571,0.2844093760849371,-1.5124919269515409,0.1585951062106989,1.506311267536338,0.1484328480870958
empath_anonymity,0.8234045515824393,0.42512612806300587,0.7901936768405153,0.44611557834739746,1.8263768580560957,0.08354950882173239
empath_trust,-0.511745135388266,0.6174110534661945,0.7837203292374955,0.4497504405370333,-0.6812333278650636,0.5039429940827176
empath_ancient,0.5814634555561831,0.5708732651332179,0.7217297525485286,0.48551963327022674,1.1914441147443242,0.24815028851530976
empath_deception,0.8775108478177392,0.396137068458265,-1.8824749298694468,0.08647473591829063,-1.5621481252485387,0.1347556704200563
empath_fabric,-0.8756183970107835,0.3971280093921582,-3.922199078967186,0.0023838110078574655,-1.19981852056972,0.24495776345049441
empath_air_travel,0.13041786397991464,0.8982323372359999,0.18150004821207624,0.8592762902643719,0.39765067513626734,0.695319910471764
empath_fight,0.5202079222954076,0.6116635492086129,-0.1546376946369695,0.8799077866872698,0.8385462634161407,0.41214977273197484
empath_dominant_personality,-2.4609343359491427,0.028618641779596315,0.6854090540673775,0.5072730511815313,-1.587286355022629,0.12895034835465982
empath_music,-1.7969492517195087,0.09560305065829029,0.7537768124116826,0.4668119571679762,-0.482420743924198,0.6350181610251449
empath_vehicle,-0.23545505474360837,0.8175240756754449,-0.9893323745068057,0.34376354682387567,-0.5212010413316411,0.6082487578420375
empath_politeness,-2.7396078673785147,0.01686943850357324,0.6348591871658987,0.5385009387063007,0.36031469162584945,0.7225862888124422
empath_toy,0.803018254905672,0.43640042443954663,0.7697096207714893,0.4576829826803438,-1.5802587360716207,0.13055177034656085
empath_farming,0.608940253729626,0.5530569542020791,,,-0.844215320754886,0.40905330358088443
empath_meeting,-2.342180412736241,0.035743096193105485,0.8933484167994032,0.39079671293201423,-0.31605432454706606,0.755406963150996
empath_war,-2.1322152201907585,0.052636601476151616,0.8688310495867052,0.40349820933708835,1.0572027619239204,0.30367627614469883
empath_speaking,0.18460041772465813,0.8563911086254101,1.3957449310545111,0.19032480148894812,-0.0031128031882227646,0.9975487973679709
empath_listen,-1.5152094281097148,0.15365063339231014,-0.24969357244654394,0.8074258449986138,0.06035357722892346,0.9525043473696795
empath_urban,0.5932272866779336,0.5632080760346263,1.1355105165547164,0.2802972405332326,0.8300592321483238,0.4168134231027777
empath_shopping,-0.27176696478893336,0.7900692872490545,-3.2859195952871496,0.007257101372098752,-1.6226838577405638,0.12113287583064562
empath_disgust,0.7065436325670995,0.49232020626444783,0.5310850045437943,0.6059170329263488,0.785543090673488,0.4418217413528682
empath_fire,0.7333323381511468,0.4763728222383561,0.5310850045437944,0.6059170329263487,-1.1225904070833728,0.2755976032136213
empath_tool,-0.24700683937009804,0.8087608270568635,0.5310850045437944,0.6059170329263487,-0.07616770539205032,0.9400819938510364
empath_phone,-0.09954902744147627,0.9222211204424621,-1.227436231959244,0.2452787400148999,-1.170881141649487,0.2561226317709547
empath_gain,-0.09351987120557727,0.9269165335681664,1.1547998364497227,0.2726427031509391,0.11484066631921958,0.9097763728199288
empath_sound,-1.220751045833366,0.24386025567691924,-1.8487128211006618,0.09153552983554077,0.6375227054515978,0.5313926607047993
empath_injury,0.3921578468922464,0.7012952148764335,-1.1499756121206541,0.27454164554883487,1.2048509519605637,0.24305431141099446
empath_sailing,0.12000037099986641,0.9063175903724252,0.5310850045437943,0.6059170329263488,-1.3917580271783134,0.18007572718060874
empath_rage,,,0.5310850045437943,0.6059170329263488,0.7942632485750714,0.43685096068534823
empath_science,0.4461903114829113,0.6628012156672034,-1.0785323892272445,0.30387875508808726,-0.08780591156450918,0.930949789979946
empath_work,-1.8169733027551962,0.09233742206778195,-0.7371280614253579,0.47647339717902615,1.399753118004093,0.1777036134775696
empath_appearance,-2.311182864910686,0.037864534680863746,1.089911582201336,0.2990523611616373,0.1930702703433567,0.8489528173930883
empath_valuable,-0.5923755809771931,0.5637611697219937,-0.8311792977595015,0.42354742970088666,-0.47075884907839477,0.6431724318125547
empath_warmth,-0.9898349528074206,0.3403213746885464,1.0365846408445043,0.32217993177652793,-0.23308243699713282,0.8181899927847606
empath_youth,-0.19739302047328788,0.8465728735547228,0.808990978778386,0.43566930448019714,0.4983581427159108,0.6239514430091536
empath_sadness,-0.0904090735841162,0.9293403004831637,,,-0.015553819191872284,0.9877525153458686
empath_fun,0.32847764919704414,0.7477815137710455,1.2920032020765624,0.22284026617304697,1.5785287414270301,0.1309485403036448
empath_emotional,-1.1867574295968468,0.25655838838546424,0.7047596625682919,0.49561122533516744,-0.6436172351400987,0.5275167393058331
empath_joy,0.04914404941799811,0.9615515226816923,0.5310850045437943,0.6059170329263488,0.9421851341956292,0.3579244743397585
empath_affection,0.5448826269148983,0.5950587871105955,1.0597748403213172,0.311963051509222,0.6196168311409113,0.5428698701911503
empath_traveling,0.1091253412805411,0.9147695409458343,-0.9469134530899989,0.36402048598437475,-0.49209444368536653,0.6282901396652727
empath_fashion,0.44165908006317073,0.6659932928949737,-1.7153316030341679,0.11427949870846302,-0.041802738667145206,0.9670921202353036
empath_ugliness,0.5887840577551898,0.5660967046530827,,,,
empath_lust,-0.7998654920662095,0.43816108629424055,,,-2.153429313091601,0.04433961344951594
empath_shame,0.8605456742699249,0.4050801450454701,0.5310850045437944,0.6059170329263487,-0.5374727455179481,0.5971805026262121
empath_torment,0.7674600698166498,0.45652154277171675,,,-0.18443666850777696,0.8556252300091752
empath_economics,-1.1259752546711728,0.2805335433084458,-0.039344640032576705,0.9693206215172671,-1.5605334041884495,0.1351359147685456
empath_anger,0.7146264794940923,0.48747494570399685,0.5310850045437943,0.6059170329263488,1.6009431306846282,0.12588543516255746
empath_politics,0.9137997203234931,0.3774589204894282,1.1986252876321408,0.25585923175691644,1.291312485665233,0.21208525145460058
empath_ship,0.7115109771745054,0.48933911534271224,0.5310850045437943,0.6059170329263488,-1.1088866396651524,0.28131838013992544
empath_clothing,-0.30487723177495113,0.7652858242258525,-3.92642111271105,0.0023665797176841813,-1.4094465319461746,0.17486139281042226
empath_car,-0.8755755044589363,0.39715048851991197,-1.659254055740126,0.12527448910099306,-0.5808801464057592,0.5681482799130554
empath_strength,0.7635588285206276,0.4587641865065266,-0.4241349752860934,0.6796432046885044,1.6080140634907032,0.12432277386179967
empath_technology,0.7538592678190259,0.464369879779192,0.24098071885985545,0.8140027678302844,1.0732801229286324,0.29658833565620063
empath_breaking,0.7165214909876093,0.4863431608512663,-0.49621327885301847,0.6295098178986016,1.5014508953440249,0.14967582488502396
empath_shape_and_size,-0.3156767031631094,0.7572585769940134,-0.10879754435833035,0.915322364734392,-1.2713596905798281,0.2189447592319691
empath_power,0.039399251693369414,0.9691707178490439,0.32207574419603757,0.7534333411341207,1.265507874763363,0.22098885927566014
empath_white_collar_job,0.8615617881603734,0.4045407308014468,-0.0456894498146306,0.9643766857109681,2.5179862384845264,0.02093062464800467
empath_animal,0.6080741745967857,0.553613849699035,0.7836069152826408,0.449814294227475,1.87598431949341,0.0761070146862027
empath_party,-0.8162261421531384,0.42907417174780726,1.804535169745076,0.09856689748847543,1.7590695675416266,0.0946603733123315
empath_terrorism,0.3666270593763445,0.7197953576210627,1.3026689555559678,0.21929960846661362,0.1675866357912244,0.8686793707374162
empath_smell,0.5887840577551898,0.5660967046530827,0.5310850045437944,0.6059170329263487,-0.6989864334343249,0.4930290391526474
empath_disappointment,0.7733510218428067,0.45314819889649627,0.7628185674432877,0.46161723751435746,-0.5470206252277493,0.5907322762373886
empath_poor,-1.3321043848181355,0.20570865856669998,0.27948478982788094,0.7850579963906512,-0.6598460224959307,0.5172721979035634
empath_plant,0.3819709714400527,0.7086539108294607,0.7628185674432877,0.46161723751435746,1.3889870232481925,0.18090378121618156
empath_pain,0.9578127251771725,0.35563214156111145,0.6854090540673775,0.5072730511815313,-0.3616911542446866,0.7215739972021105
empath_beauty,-0.38176215848544187,0.7088050729857411,0.6775993906203651,0.5120258806479648,-1.7848639930475667,0.09025925257422246
empath_timidity,-1.5274240333153628,0.15061407240947464,0.5310850045437943,0.6059170329263488,-1.9580423272163368,0.06507386800502925
empath_philosophy,0.9579534000961188,0.35556383235712685,0.7941697147192482,0.4438924730078463,-0.9167115815912488,0.3707836678854135
empath_negotiate,1.4495893748958184,0.1708663086216874,1.032478578543461,0.32401463617852067,-1.5442878196615222,0.13901155873600718
empath_negative_emotion,0.9102910607560258,0.3792379547825677,0.7628185674432877,0.46161723751435746,-0.39332773502069845,0.6984560949826488
empath_cleaning,-1.9240808151843762,0.07651542152135615,-2.0568833780186058,0.06420948977027413,-1.9011333218187292,0.07256183377144036
empath_messaging,-0.5382940144362102,0.599470015887416,0.6116651759348847,0.5531909043383378,-0.34411258677315143,0.7345407983838863
empath_competing,-0.13950875457694867,0.8911863046363557,1.590313479445829,0.14007143738102396,2.262791837023827,0.03555556121976759
empath_law,0.9080717150565573,0.3803662290285691,0.9858380907689269,0.34540064129724357,-0.5952829882429236,0.5586786231869681
empath_friends,-1.328832898353394,0.2067563936881464,-1.3395202909988664,0.20741964186764442,1.6681978752854627,0.11167319529853578
empath_payment,-1.581464437285248,0.13778691675640553,0.1590770001751968,0.8764913299799124,-0.51982407300137,0.6091899119435578
empath_achievement,-0.6907342807495017,0.5018801943486106,1.311152448851271,0.21651638113832528,1.6407035275494508,0.11730947535818007
empath_alcohol,0.9591726085718435,0.3549721945701023,,,1.1460208166035255,0.2660158528495613
empath_liquid,0.6391635637467571,0.5338173734934174,0.6521012254515139,0.5277267972037583,-0.9533157462789171,0.35240193687831156
empath_feminine,-0.29493055121335926,0.7727042579409857,-1.5629106603468201,0.14636666748420152,-0.3639851828124517,0.7198880715586162
empath_weapon,1.3189917762237164,0.20993426561757939,-0.8924488261174276,0.39125781343234955,0.09781245823071416,0.923105706196712
empath_children,-0.6890478332387096,0.5029064534764476,-2.3929201522275254,0.035676647575863356,1.0044132695652095,0.32780061828661256
empath_monster,-0.09517060074117788,0.9256306800627245,,,-0.08359619825982122,0.93425197941763
empath_ocean,0.1387317186011966,0.8917881914818232,,,-1.741636171974886,0.09773906477711465
empath_giving,-1.3177962990645873,0.2103229863818734,-0.248211178966674,0.8085437533213126,-0.05707860839420075,0.9550785770622886
empath_contentment,-0.6581439971926059,0.5219305796671538,0.5310850045437943,0.6059170329263488,0.8603834844182797,0.400304622382055
empath_writing,0.00466840862217695,0.9963460416961524,0.42271466644695876,0.680648600483192,-1.9155015213235707,0.07060258568928435
empath_rural,-0.9714811499412209,0.3490382451829652,-0.6703224149103367,0.5164782984827403,0.34987040935329555,0.7302843085711295
empath_positive_emotion,-0.9007422696825625,0.3841087581662086,1.0564417424771604,0.3134163645851122,2.574198532164812,0.018579006569035068
empath_musical,-1.6229399838640584,0.12859103766733826,0.39227550870341893,0.702348600685663,0.10052800580423446,0.920978360037523
