metric,orientationStatistic,orientationPValue,genderStatistic,genderPValue,queernessStatistic,queernessPValue,orientationSignificant,genderSignificant,queernessSignificant
empath_divine,0.2780573336944826,0.7811284186339347,3.540926542179537,0.0004641213470734,0.9129829125689016,0.3619797917793746,no,no,no
empath_sexual,5.73529992858163,2.0682708666852724e-08,4.159586784590345,4.2004435988603984e-05,3.5756292817419912,0.0004066782544181,yes,yes,no
empath_fear,2.7734364731722363,0.0058364074413473,0.7752424520087239,0.4388259192182988,1.0303868629124002,0.303652930572688,no,no,no
empath_irritability,1.9478149888782812,0.0522162239278036,0.7551017098036495,0.4507986581772399,2.5210797066104225,0.0122142716859276,no,no,no
empath_superhero,0.2102263042827406,0.8336103120680184,2.785761955651385,0.005690859951297,0.52972050411078,0.5966949297046564,no,no,no
empath_business,0.4421572777740193,0.6586416438693719,-1.2712627632218407,0.2046503747329631,-0.3250642332314638,0.7453575319491739,no,no,no
empath_driving,-0.3757660140215523,0.7073127951449476,-1.7923826799965477,0.0741103465223056,1.9635723257464208,0.0504969498200789,no,no,no
empath_pet,-0.798898466830679,0.4248774997727541,-1.7948738604535863,0.0737114747121279,-0.3249011632143302,0.7454808279558569,no,no,no
empath_childish,0.9131432283082924,0.3617800424660236,1.0117985631795323,0.3124749148158238,-0.8953121148331569,0.3713332973229234,no,no,no
empath_cooking,-0.2897119196932585,0.7722038869131586,0.0803278397016995,0.936031731877192,0.2813898847591482,0.7786040793765543,no,no,no
empath_exasperation,2.233339397337434,0.0261422289731281,0.2031427702765693,0.8391654127455683,0.9990479512257292,0.3185712648603095,no,no,no
empath_religion,1.6848583316088774,0.0928849586669365,0.5710818530989014,0.5683849228949343,0.139384321427206,0.8892393667095552,no,no,no
empath_hipster,1.604673248941165,0.109445036365615,1.8417351898612289,0.0665314170600042,0.8942064522410222,0.3719235140015255,no,no,no
empath_internet,-2.7101226493223907,0.0070486138121603,-0.8130960697760693,0.4168277186306498,-1.0724859374568756,0.2843580864129199,no,no,no
empath_surprise,1.267708444769163,0.2057236942077662,1.003658282872484,0.3163771831737403,0.0403803450514489,0.9678165816926748,no,no,no
empath_reading,-0.1689862087537916,0.8659026612128173,-0.3509390160257441,0.7258880276063748,1.917210282051541,0.0561544985662853,no,no,no
empath_worship,0.7839154009664736,0.4336066520804457,2.001304430424629,0.0462879285649596,-0.138275210431359,0.8901150691900457,no,no,no
empath_leader,-1.5961814797564318,0.1113281428359194,-0.3969956107827965,0.6916616998788699,0.3533408174974437,0.724079468097517,no,no,no
empath_independence,1.7211698244773868,0.08608154105789,3.160148993941765,0.0017430363896762,2.3680256777249085,0.0185129874812959,no,no,no
empath_movement,-0.3597473986773136,0.719247570378172,0.5293896915539952,0.5969387598811358,0.514399055020314,0.6073492416674264,no,no,no
empath_body,2.6504770354888234,0.0083935937335308,1.3071728658978885,0.1921859391972369,1.1536195227060893,0.2495683583978035,no,no,no
empath_noise,-0.3524704947404526,0.7246922757479903,-0.0984585997174882,0.921635930328902,0.6201506085616802,0.5356262927441787,no,no,no
empath_eating,0.1242343397068471,0.9011992640003608,1.1512130105810434,0.2505896252278178,0.4502647311886839,0.6528426199563209,no,no,no
empath_medieval,-0.579190476242458,0.5628238944049138,-1.1234654179091532,0.2621658526070343,-0.6696516834592843,0.5035915172938011,no,no,no
empath_zest,2.167391178045585,0.0308619189480634,1.6112072798906467,0.1082186250729181,0.967532110304195,0.3340522792889197,no,no,no
empath_confusion,1.26255171556012,0.207569826569942,2.951240153022298,0.003422505273248,2.379733092427958,0.0179459333753743,no,no,no
empath_water,1.167020053129488,0.2439768518019194,-0.4250204999610307,0.6711358335440337,-2.046292010135131,0.041593334071713,no,no,no
empath_sports,-2.225439165494792,0.026672427760044,0.862203324217712,0.3892855981664563,-0.4390061653330395,0.6609709917522313,no,no,no
empath_death,2.3284434093948305,0.0204433061053582,0.0338734965198034,0.9730012502409116,-1.5362800704951896,0.1255166999221542,no,no,no
empath_healing,1.2300204090746,0.2194948847878018,3.737997999879321,0.0002232882604589,2.52978876881225,0.0119215084319241,no,yes,no
empath_legend,1.1999294978750252,0.2309579841893131,1.7019601928218129,0.0898308298281564,2.849705773773894,0.0046768838272816,no,no,no
empath_heroic,1.9855117354897336,0.0478479984855181,0.3185949091781109,0.750262257238449,1.474535494228209,0.1413791413971258,no,no,no
empath_celebration,-0.1968544523242618,0.8440528344876107,1.122613636386437,0.2625269945183663,-0.1404931006563763,0.8883640619217563,no,no,no
empath_restaurant,0.0819206291650315,0.9347554833624802,1.3473493655294186,0.1789158844095907,0.0878106250553746,0.9300853897671726,no,no,no
empath_violence,2.064799180633264,0.0396596545756163,0.4329914260886568,0.6653417462329769,0.0635835021422609,0.9493439325733506,no,no,no
empath_programming,1.3609085175827396,0.1743962874917209,2.4688199632871046,0.0141303843189054,1.4528335342263996,0.1473082081855063,no,no,no
empath_dominant_heirarchical,0.0780684168807401,0.9378171236385432,0.3978858191028186,0.6910060836828986,1.0953406958911025,0.2742401633424802,no,no,no
empath_military,-1.0303627246686105,0.303533426361098,-0.8332431062120085,0.4053910101931437,-2.107278617969289,0.035917682890418,no,no,no
empath_neglect,2.934032183184633,0.0035609713846802,0.2734424586307101,0.7847070885692736,0.6525888759986496,0.5145177874032402,no,no,no
empath_swimming,-0.6341991194259596,0.5263547796620693,-0.0543977255520636,0.9566556177172376,-0.96267029346422,0.3364831749888208,no,no,no
empath_exotic,1.2205365266909884,0.223062626773589,-0.6024686225726296,0.5473314173541337,1.0801790085883711,0.2809243488622125,no,no,no
empath_love,3.310994584780462,0.0010240097243313,1.956138723269551,0.0514052590338802,1.781590674446124,0.0758208325484743,no,no,no
empath_hiking,-0.5741191689713894,0.5662466940551344,0.6763080004253035,0.4993822823665446,0.1611027317256264,0.8721202057501412,no,no,no
empath_communication,-3.1263561857273,0.0019142212774872,-1.359505020873497,0.1750391245834339,-0.3498913485829794,0.7266641223449012,no,no,no
empath_hearing,1.5001412874914493,0.1344567156042107,0.9911671076266392,0.3224274224700785,2.8750486614559523,0.0043267141572158,no,no,no
empath_order,-2.9267327982865945,0.00364358957706,-1.9783897714529337,0.0488276003027785,-0.3157550052628052,0.7524065714734449,no,no,no
empath_sympathy,1.8996585302411968,0.0582791267562183,2.588975257407905,0.0101100147530417,2.331165845950331,0.0204025043747076,no,no,no
empath_hygiene,-0.9511551234761814,0.342165544489508,-0.8637668228437161,0.3884273812454022,-1.940841653160613,0.0532077744566428,no,no,no
empath_weather,-0.1872427564180562,0.8515760788929447,-1.2080055429442074,0.2280259373641536,2.275660424844963,0.0235666128329226,no,no,no
empath_anonymity,-0.838949153054248,0.4020561183934085,3.197382062880855,0.0015396324686193,0.7459047845336532,0.4563051228160952,no,no,no
empath_trust,3.8925932316239376,0.0001182335020307,1.610851759881723,0.1082961450937304,2.9998464834633363,0.0029261197840521,yes,no,no
empath_ancient,0.1783090593114571,0.8585808401778241,1.0779464724994174,0.2819503848841117,0.6579192762150973,0.51109118354613,no,no,no
empath_deception,-0.363862070916737,0.7161752006854523,-1.030719473102494,0.3035282894363205,0.1802047198229904,0.8571127130469601,no,no,no
empath_fabric,-2.865480967243744,0.0044089512243007,-0.2002302632266881,0.8414403585961017,-2.120879646190464,0.0347466150047414,no,no,no
empath_air_travel,0.8701652213608699,0.3847915679487114,-0.1224557487840285,0.9026226144532338,2.44723887530868,0.0149650861426957,no,no,no
empath_fight,1.6357754682660772,0.1027629779025074,1.1775536301699354,0.2399367677790635,0.9155434734702684,0.3606368482548515,no,no,no
empath_dominant_personality,-0.5753724787015281,0.5653998597584027,-0.3141499269784824,0.7536322667506705,-0.43701020199033,0.6624162598668255,no,no,no
empath_music,0.7348243155663376,0.4629262187033687,-0.5125948306828351,0.6086236265001581,1.2352727662528893,0.21768911569626,no,no,no
empath_vehicle,-0.286138556570826,0.7749370452767985,-2.110143177341055,0.0356994286210155,2.1308661536774864,0.0339077653387257,no,no,no
empath_politeness,1.3772436102844818,0.1692950281241874,-0.7527883586310213,0.4521856421431235,1.5551068471561325,0.1209679255780992,no,no,no
empath_toy,-1.642140125721283,0.1014365934743152,-0.0983089978009055,0.921754615122083,-0.0402636681393559,0.9679095235299524,no,no,no
empath_farming,1.860696193996068,0.0636044821709224,-2.1261293036129683,0.034334197546251,0.968440710678878,0.3335992468528731,no,no,no
empath_meeting,-0.5929934113964701,0.5535589266898413,0.753458847260111,0.4517833972424391,2.0287034064159606,0.0433656452103822,no,no,no
empath_war,-0.1558222829633163,0.8762606863810378,1.0070265707140755,0.314758619097005,-1.4513128672145856,0.1477307175000168,no,no,no
empath_speaking,0.9400352560931928,0.347831536725976,1.3964867607050122,0.1636321935148293,0.6833941819949018,0.4948817583483553,no,no,no
empath_listen,0.5866364935387163,0.5578165620366182,-0.467227182024108,0.6406870043632593,2.124115953746143,0.0344728407331852,no,no,no
empath_urban,-0.864017048356227,0.388155432184247,0.6555004759100393,0.512663454881006,-1.463170620425714,0.1444606693729544,no,no,no
empath_shopping,1.281294525663339,0.2009172355906622,-0.0029505807708809,0.9976478022379548,-0.984470204884603,0.3256724179299356,no,no,no
empath_disgust,2.737820622360708,0.0064928152124297,1.390969525818007,0.165297300250763,1.7509866411455413,0.0809634916946688,no,no,no
empath_fire,1.6798406446915295,0.0938582772117497,-1.0908740750896364,0.2762307147919767,-1.5309024693395292,0.1268402933662004,no,no,no
empath_tool,0.0006753852383302,0.9994614957199218,-0.5080194756771257,0.6118245439612688,1.1049570687445438,0.2700577241224137,no,no,no
empath_phone,-2.765413566184278,0.0059787944217509,-1.6702316367426595,0.0959487447119371,-2.08505951902332,0.037903530705433,no,no,no
empath_gain,0.7925109007484782,0.4285862307794383,0.3045975932375307,0.7608903731822382,-0.6175791539052979,0.5373181775515145,no,no,no
empath_sound,-0.1844631809732549,0.8537542644536968,-0.2911712549254303,0.7711277740118263,0.4521027191672194,0.6515195348651872,no,no,no
empath_injury,0.4892202645209903,0.6249845241722125,2.8920628133567026,0.0041159096720298,1.5146809075050869,0.130899118367737,no,no,no
empath_sailing,1.4159959721920574,0.1576436921931544,-0.8314484110675083,0.4064020786737669,0.4079282121374329,0.6836154244851149,no,no,no
empath_rage,2.947489316796268,0.0034131279765845,0.6960092090527715,0.486978566061732,2.5849781450725384,0.0102073525506959,no,no,no
empath_science,0.1117404423453939,0.9110916600632808,1.7693441976002042,0.0778837783482166,1.2329984328457362,0.2185352486393476,no,no,no
empath_work,2.3144227546380107,0.0212083113763792,2.317437180730499,0.0211737145764197,1.9700626084531192,0.0497446156022821,no,no,no
empath_appearance,1.768053418407581,0.0779012722416665,2.5586866192237374,0.0110129648692658,1.3328496100344838,0.1835858236074451,no,no,no
empath_valuable,2.419160845297736,0.0160528036025105,0.4862311603021703,0.6271692371542106,-1.159137619235297,0.247315780281194,no,no,no
empath_warmth,1.3565795633938376,0.1757672964947589,0.2386355038985968,0.8115561953968503,0.6066603737307804,0.5445321001485377,no,no,no
empath_youth,-0.5475016223923074,0.5843743651184403,1.560973635555857,0.1196168083473974,0.8278114217206648,0.4084309745670516,no,no,no
empath_sadness,3.924896363203607,0.0001040069567739,2.7254170277137533,0.0068111188400589,1.868096544498014,0.0627168629890105,yes,no,no
empath_fun,0.5835238611442461,0.559907110399459,-1.963101559889327,0.0505866183004382,-0.2932517060373529,0.7695311720808826,no,no,no
empath_emotional,3.8128392582756927,0.0001616562805755,2.1564588475328645,0.0318669736899552,-0.1392077499531053,0.8893787702749791,yes,no,no
empath_joy,2.7734418691977427,0.0058363127170208,2.177495468943829,0.0302468143540457,0.4188575008287858,0.6756180171223861,no,no,no
empath_affection,3.76925238797598,0.0001913662643665,2.364737733212916,0.0186990861153149,5.650983722853143,3.6902141519119465e-08,yes,no,yes
empath_traveling,2.191563699891336,0.0290529430608807,0.5662888113325294,0.5716339222140991,3.185840355857547,0.0015943287655252,no,no,no
empath_fashion,1.6730418120181216,0.0951901844855227,3.14013937364541,0.0018623448899894,-0.6765903121932901,0.4991837946250743,no,no,no
empath_ugliness,0.577293917232929,0.5641027731101257,1.6604665811889654,0.0978977060013607,0.8228324388582672,0.4112525207509548,no,no,no
empath_lust,1.7598592225835334,0.0792833137167785,0.3539096841070901,0.7236628549365814,1.507816162185099,0.1326469492138875,no,no,no
empath_shame,3.41917285001765,0.0007002981805474,2.4438777661982893,0.0151242048085366,0.8894076457987097,0.3744919461282511,no,no,no
empath_torment,1.7354433303823442,0.0835204113819914,2.524273687711134,0.0121257051525567,1.3321230492970748,0.1838241429398361,no,no,no
empath_economics,-0.6448173433135501,0.5194573903064625,-0.1474199059148667,0.8829026816756738,-0.5130082695520146,0.6083205849093898,no,no,no
empath_anger,3.140113246310892,0.0018288736492601,1.921866040306802,0.0555989787040539,2.314810488708978,0.0212937049412518,no,no,no
empath_politics,3.2783501954491827,0.0011461859974568,4.189470432834593,3.711306270943578e-05,4.038691492672537,6.821850473536193e-05,no,yes,yes
empath_ship,-0.1306904802436055,0.8960933653001734,1.3082239133015867,0.1918297623495311,-0.5123021616309952,0.6088140062387124,no,no,no
empath_clothing,-1.5759245995998137,0.1159239545969199,0.6727879469192495,0.5016161053261283,-2.0078898466729025,0.0455453610146655,no,no,no
empath_car,-0.5248992172104184,0.5999772411771496,-1.7807726666526569,0.0759927218237515,1.8943559697442724,0.0591330246254013,no,no,no
empath_strength,-2.623345747778215,0.0090783960771168,-1.7910122763121623,0.0743305217209556,-0.6796802992533426,0.4972275475628381,no,no,no
empath_technology,0.8619191755259351,0.3893073505326136,1.9245871298107955,0.0552558596926681,2.2796917313867917,0.0233231811179917,no,no,no
empath_breaking,1.0761680393340514,0.282574784821515,1.5527223201742948,0.1215763492400744,0.8237855134742904,0.4107115236196818,no,no,no
empath_shape_and_size,-0.4388361179779363,0.6610442723111016,1.9480206570632737,0.052373769180455,1.7349191790284475,0.0837753364911998,no,no,no
empath_power,-2.923471460594001,0.0036810657506444,-2.1604668783719814,0.0315526461197015,-0.9634805616038612,0.3360772508240586,no,no,no
empath_white_collar_job,-2.9108191009817723,0.0038298092291263,-4.12561859381291,4.831033507073206e-05,-3.095793107300592,0.002146973306914,no,yes,no
empath_animal,0.3343700458966215,0.7382955927376762,0.2195653911847021,0.82636358212775,1.3780624368608658,0.169204171020539,no,no,no
empath_party,0.7853094202129484,0.4327901272983456,1.680054747443272,0.0940198146307869,-0.0615101094986915,0.9509936505720918,no,no,no
empath_terrorism,-0.7085586584128707,0.4790582272000966,1.130181824952602,0.2593302859408207,-0.8335975403467796,0.4051666281751515,no,no,no
empath_smell,2.453818353688884,0.0146092596580452,-0.9501510169324492,0.3428239696019579,2.0415914749663275,0.0420608405601324,no,no,no
empath_disappointment,3.487833573233948,0.0005474102722006,1.223224985005029,0.2222343597179156,2.7408056945122587,0.0064939544432499,no,no,no
empath_poor,1.1268739436315696,0.2605484291432722,0.5327236419195501,0.5946314542195132,0.1422860931304839,0.8869489078284798,no,no,no
empath_plant,0.0837153742667813,0.9333293936777908,0.7625842094460735,0.4463290970842301,1.1085521208259912,0.2685054804999282,no,no,no
empath_pain,2.851014092595842,0.0046098766148759,2.7751924280199,0.0058741242704604,1.7288896290571274,0.0848508165207176,no,no,no
empath_beauty,-0.1055831800596812,0.9159720391902906,1.26333048882,0.2074816478675641,2.2285177612247606,0.0265819372456584,no,no,no
empath_timidity,-0.0915380759976571,0.9271161080498552,0.9568809506453668,0.3394216166088348,0.9146616901955807,0.3610989641353668,no,no,no
empath_philosophy,-0.6496282564776881,0.5163478062681575,1.0801540635883091,0.2809679863898185,1.4795507696220371,0.1400355255344717,no,no,no
empath_negotiate,3.446975548040014,0.0006341269360673,2.0486340167837174,0.0413947880683743,-0.6172722900586227,0.5375202582616219,no,no,no
empath_negative_emotion,1.0754604363564724,0.2828908753854602,1.2418141766149815,0.2153050688247724,0.8187262083890271,0.4135882116286076,no,no,no
empath_cleaning,-4.833260292171202,1.994354422549683e-06,-3.035527075677608,0.0026183215172355,-4.487024212747251,1.0280315576544095e-05,yes,no,yes
empath_messaging,-0.8453925855611691,0.3984547629508098,0.1683934128606106,0.8663907686878067,1.8124598377961667,0.0709081014424077,no,no,no
empath_competing,-0.9648809194438648,0.3352539639719232,-0.8104315910746204,0.4183544348184241,0.4555728191374221,0.649024572388232,no,no,no
empath_law,0.9114577053421844,0.3626658689986846,4.2448913510342345,2.944424036105874e-05,0.8177868928199872,0.4141236167445021,no,yes,no
empath_friends,0.8763509714368511,0.3814252695339261,-1.572966983829874,0.1168130470414789,-0.2581205051729902,0.7964897196292984,no,no,no
empath_payment,1.1189114390155723,0.2639260247127732,-0.5499910965616613,0.5827473609527234,-1.1264505719833426,0.2608691441869921,no,no,no
empath_achievement,-1.0028712010338032,0.3165984831999891,0.0807828534059219,0.935670174273148,0.8918163492177864,0.3732013774903394,no,no,no
empath_alcohol,2.546859584449162,0.0112863984159835,-0.6976365406103863,0.4859615440690397,1.2542515875965334,0.2107204881358504,no,no,no
empath_liquid,1.8031259923619811,0.0722068097215104,0.7070101463205208,0.4801259359496338,1.2551333916250689,0.2104006967346579,no,no,no
empath_feminine,2.071003481928252,0.0390725982236426,5.305942043036345,2.2247019617965355e-07,1.8378545354796283,0.0670660054458641,no,yes,no
empath_weapon,2.413899653366043,0.016282612146863,-1.4288922314660628,0.1541077312684845,-0.58630349900206,0.5581095330335394,no,no,no
empath_children,-2.077049726644371,0.0385076439617237,-0.0075994492937692,0.9939417821811648,-0.5893017332205672,0.5560994516936085,no,no,no
empath_monster,0.8771508110758901,0.3809913240578813,-0.4615462547102963,0.6447515622872376,-0.551448127831725,0.5817342901935826,no,no,no
empath_ocean,-0.18766291963788,0.8512469208016038,-0.5189238857814912,0.6042082225865373,-1.576055543910014,0.1160599265715626,no,no,no
empath_giving,-2.2836684553294124,0.0229745650711698,-0.5945767313353075,0.552588435704714,-0.5043490697343774,0.6143838655927586,no,no,no
empath_contentment,2.61205461805326,0.0093778535548101,1.1394419659376742,0.2554559139033249,2.349860444463349,0.0194240341885656,no,no,no
empath_writing,-3.2725589078002137,0.0011692253493481,-1.445250278997846,0.1494635947877704,-2.4581420903929616,0.0145271486285991,no,no,no
empath_rural,1.2930816394668545,0.1968143114273664,0.8259677940522717,0.409499017752344,3.1087554122587866,0.0020577997252142,no,no,no
empath_positive_emotion,2.154376871286116,0.0318754788586957,0.7400506527042722,0.45986589185602,1.681103567414877,0.0937766493716788,no,no,no
empath_musical,-0.1328485565430526,0.8943875831821395,-3.678352010281786,0.000279571826602,-0.1760098912036792,0.8604041354648763,no,no,no
